anchor,ts,year,fc_ret_4h,real_ret_4h,in_band_4h,fc_ret_16h,real_ret_16h,in_band_16h,fc_ret_24h,real_ret_24h,in_band_24h,fc_ret_48h,real_ret_48h,in_band_48h
4440,2020-07-03 23:00:00,2020,0.0005058296896720549,0.0029060622169492234,1.0,0.0008796700217033049,0.0009898472504037414,1.0,0.0018123635031486174,0.008756452043348517,1.0,0.00375213706271893,0.001581962868074882,1.0
4444,2020-07-04 03:00:00,2020,0.000287221696355644,-0.0010430498531057708,1.0,0.0010520684981134565,0.00520994348458359,1.0,0.0019027459883478315,0.004845198443344856,1.0,0.004215406205632988,0.0003764202479281664,1.0
4448,2020-07-04 07:00:00,2020,0.00031270105385594604,-0.001736054101478146,1.0,0.0009516628458481335,0.0068934396795050645,1.0,0.0009354503824692273,-0.0013111371884129142,1.0,0.002944842167137196,0.013713597555719659,1.0
4452,2020-07-04 11:00:00,2020,0.0002281908853145609,0.0008628889880384349,1.0,0.0008957629067989359,0.007624302397928773,1.0,0.0010063891275020609,-0.0025809689252582757,1.0,0.002963328824767686,0.017787208602268123,1.0
4456,2020-07-04 15:00:00,2020,0.00013587074493237594,0.007126158451129072,0.0,0.0007090290090925322,-0.000437972074973203,1.0,0.0013699253103620634,-0.004145794911721623,1.0,0.0034117420217878447,0.025750654713892374,0.0
4460,2020-07-04 19:00:00,2020,-0.0018871764391068524,0.0006404463418157036,1.0,-0.0009659270494584149,-0.010570016364425783,0.0,0.0007745285779829914,-0.011013928711760101,0.0,0.0032502671033736164,0.016945131767199584,1.0
4464,2020-07-04 23:00:00,2020,-0.0007480665065084935,-0.001005191383054438,1.0,0.000600428976889944,-0.011912399704666399,0.0,0.0018354372166360378,-0.007174489175273635,1.0,0.004257769980307913,0.0219116208283765,0.0
4468,2020-07-05 03:00:00,2020,5.86485432663153e-07,-0.007199385484863541,0.0,0.0020395421739092257,-0.010649183670521367,0.0,0.0028549337144365694,-0.004468778195416689,1.0,0.004494299864338913,0.017906207348222125,1.0
4472,2020-07-05 07:00:00,2020,0.0010716608130696414,-0.0030058858383235076,1.0,0.00231811314461261,0.0010300876926443436,1.0,0.0029408624732258914,0.015024734744132573,0.0,0.005030362900471985,0.021663727315640813,1.0
4476,2020-07-05 11:00:00,2020,0.0013528991294204928,-0.0007019369984249124,1.0,0.0025726485801040866,0.005736493127770359,1.0,0.0030761886191665866,0.0203681775275264,0.0,0.005201928670436118,0.025761772273106942,0.0
4480,2020-07-05 15:00:00,2020,-0.000360820915611626,0.0002580246510905937,1.0,-0.000131939079674126,0.018732557580880993,0.0,-0.000562999870689751,0.029896449625613997,0.0,-0.0005267602466663135,0.0268821260876404,0.0
4484,2020-07-05 19:00:00,2020,0.0008278783712860616,0.00447988587830217,1.0,0.001627057448434499,0.020812089874860717,0.0,0.002332776442575124,0.027959060478959685,0.0,0.002832501784371999,0.022820646957079305,0.0
4488,2020-07-05 23:00:00,2020,0.00015601403839404782,0.0017005195968025077,1.0,0.0016008306277495166,0.025158539096221233,0.0,0.003029434753726079,0.029086110003650134,0.0,0.004790871216128423,0.02036581381616287,0.0
4492,2020-07-06 03:00:00,2020,-6.821771661158493e-05,0.012294127454685722,0.0,0.002296894588075915,0.021778655003855008,0.0,0.00333830694159154,0.022374985543638815,0.0,0.005698650874697009,0.024211256924617786,0.0
4496,2020-07-06 07:00:00,2020,-0.0027979454520590252,0.002337556945070318,1.0,-0.0019701561454184002,0.015091462952161905,0.0,-0.0020016273978598065,0.00663899257150824,1.0,-0.0020903191092855877,0.008996649898772802,1.0
4500,2020-07-06 11:00:00,2020,-0.00047108131558637467,0.008826335099662685,0.0,0.0014820436844136253,0.007743301143882775,1.0,0.0023250917801167503,0.005393594745580543,1.0,0.0030994753250386253,0.009364726675931578,1.0
4504,2020-07-06 15:00:00,2020,-0.0007267453337060914,-0.0016793644955637177,1.0,0.0015363238191259398,-0.004524899473224764,1.0,0.002493812832797815,-0.0030143235379735955,1.0,0.005814506802524377,0.011534863286062347,1.0
4508,2020-07-06 19:00:00,2020,0.0015381751921310638,0.005606935402992619,1.0,0.0030507026579513763,-0.0017533758585184245,1.0,0.003506558981193564,-0.005138413521880381,1.0,0.008548635092033408,0.01540078198664574,1.0
4512,2020-07-06 23:00:00,2020,-0.0004533808773654613,-0.005010604863208812,1.0,-0.00079193525968968,-0.006941894445402497,1.0,8.639878572047621e-05,-0.008720296187487264,1.0,0.004749866192947039,0.010277214906999177,1.0
4516,2020-07-07 03:00:00,2020,0.0008369404775425693,-0.003441865517444853,1.0,0.0013462025625035068,-0.005734744061664188,1.0,0.002986522386722257,0.001836271380978971,1.0,0.0078302342397496,0.010030320415786775,1.0
4520,2020-07-07 07:00:00,2020,0.0003897221326827349,0.0010921591191426216,1.0,0.0022732289075850787,-0.00026782580683359924,1.0,0.004262593531608516,0.002357657327264562,1.0,0.009568837428092891,0.015332683269377867,1.0
4524,2020-07-07 11:00:00,2020,0.0006060041756494883,0.00041841681610854664,1.0,0.0028385557503565195,0.0041859777792812025,1.0,0.004453126368032301,0.003971131930351035,1.0,0.009466592249379957,0.014152260691195906,1.0
4528,2020-07-07 15:00:00,2020,-0.00021867789924812087,-0.0038034544794705027,1.0,0.0024039264708690666,0.0008470813920133935,1.0,0.004522037127607348,0.014549186824035942,1.0,0.00878114662467766,-0.006923108319703886,1.0
4532,2020-07-07 19:00:00,2020,0.0017871004937966006,0.002025052737385735,1.0,0.004918013274558319,0.007356169593712991,1.0,0.006657515227683319,0.02053919550852612,0.0,0.010541830718405976,-0.0020378377378484913,1.0
4536,2020-07-07 23:00:00,2020,0.0015358819849264904,0.005545962705257423,1.0,0.005580414760805397,0.01632758856612071,0.0,0.007312287319399147,0.01899751109448644,0.0,0.010227669704653053,-0.0024039213968141127,1.0
4540,2020-07-08 03:00:00,2020,0.0021067863450987545,-0.0029204795711592624,1.0,0.006345868681524536,0.012968180065882962,1.0,0.008834958647344848,0.008194049034807804,1.0,0.010555387114141723,-0.009168649335151713,0.0
4544,2020-07-08 07:00:00,2020,0.0015425399641095794,0.002705633722229095,1.0,0.005621405015379111,0.01637202796038828,0.0,0.007070989976316611,0.012975025942113305,1.0,0.008573027024656454,-0.014009350128022291,0.0
4548,2020-07-08 11:00:00,2020,0.0017561033244000157,0.010996471709793454,0.0,0.005206497001157828,0.008408894883737972,1.0,0.006167800712095328,0.01018112876084487,1.0,0.006890685843931266,-0.01578246372912595,0.0
4552,2020-07-08 15:00:00,2020,0.0005014147566964056,0.002186554205019675,1.0,0.0031907763289620306,-0.0007270794899092436,1.0,0.003844996910016718,-0.021472295143739828,0.0,0.004314204673688593,-0.01772836246321674,0.0
4556,2020-07-08 19:00:00,2020,0.002937319963297824,0.00048336832334605617,1.0,0.0038881332567548554,-0.003001897153968258,1.0,0.004141810624918918,-0.02257703324637461,0.0,0.005634310930094699,-0.02111838131940047,0.0
4560,2020-07-08 23:00:00,2020,0.0012122676799908305,-0.005257499354421213,0.0,0.0018636272380962993,-0.02414221767210556,0.0,0.0018188045452252055,-0.021401432491300554,0.0,0.005508570475400987,-0.015775406500072364,0.0
4564,2020-07-09 03:00:00,2020,0.0002689766291386064,0.0018604973361462385,1.0,0.001541178167224544,-0.017802902215299454,0.0,0.0025167869929081377,-0.017362698369959517,0.0,0.004243891179919856,-0.0128763149130382,1.0
4568,2020-07-09 07:00:00,2020,0.0006343551474845555,-8.826345903933941e-05,1.0,0.0026866622763908055,-0.01800443047302558,0.0,0.0024348922568595555,-0.026984376070135596,0.0,0.0060130782920158055,-0.01436241558179674,0.0
4572,2020-07-09 11:00:00,2020,0.0003554539947074886,-0.020656952194791245,0.0,0.0014960484771293636,-0.019134932247066416,0.0,0.00212261250300827,-0.02596359248997082,0.0,0.005552025344805145,-0.021918196691951053,0.0
4576,2020-07-09 15:00:00,2020,0.0004664467168424835,0.0010818161023848916,1.0,0.0018883751226042023,-0.006239160416305012,1.0,0.003970246155319046,0.0037439326805230877,1.0,0.007244210083541702,0.0014016878961626844,1.0
4580,2020-07-09 19:00:00,2020,0.0012643226920943107,0.0016589690784201139,1.0,0.0033995994865279044,-0.006388456397564468,1.0,0.005046595030961498,0.0014586519269741416,1.0,0.005984056883988842,-0.0016986603123143595,1.0
4584,2020-07-09 23:00:00,2020,0.0007249672611351343,-0.0012187652330801768,1.0,0.004198249121486697,0.0010031474997180823,1.0,0.005272086401760134,0.00562602599122819,1.0,0.007181342383205447,-0.00030103228311340047,1.0
4588,2020-07-10 03:00:00,2020,0.0007783424795668736,-0.0077611803640298405,0.0,0.00407519459138328,0.0010184480816342045,1.0,0.004932547801832499,0.004486383456921317,1.0,0.007150794261793436,0.004940604510702329,1.0
4592,2020-07-10 07:00:00,2020,-0.00020280961489937965,0.0009325201211254353,1.0,0.002127016740081089,0.014605971588338207,1.0,0.003702486710784214,0.012621960488338857,1.0,0.005391443925139683,0.011135416030384704,1.0
4596,2020-07-10 11:00:00,2020,0.00027706192657284134,0.009050572975702664,0.0,0.0025048451296978413,0.011315043699825722,1.0,0.004447479712217373,0.0040453957980197686,1.0,0.005237122046201748,0.00915656429749312,1.0
4600,2020-07-10 15:00:00,2020,-0.002011006471493104,-0.0012034646511640545,1.0,0.001873309019229552,0.0026388673915107574,1.0,0.002173716428897521,-0.0023422447843604033,1.0,0.002246195676944396,-0.0033803032203589822,1.0
4604,2020-07-10 19:00:00,2020,-0.0002134027212079559,0.005826343142674162,0.0,0.002353888538557669,-0.003801712526518841,1.0,0.0026256857187334504,-0.003157312239288501,1.0,0.004646521595198294,-0.0015269767911227916,1.0
4608,2020-07-10 23:00:00,2020,-0.0027133298482571178,-0.0023584077673870496,1.0,-0.00036729102989774276,-0.006965123275870511,1.0,0.0005234407816256947,-0.00592705827434159,1.0,0.0031841921243991322,0.0013233577772595595,1.0
4612,2020-07-11 03:00:00,2020,-0.0001937511213974119,0.0003743966673876997,1.0,0.0016210911027236818,-0.006625247614575613,1.0,0.0029161808244033693,0.0004542210537810121,1.0,0.005922162269715869,0.0006861071135606522,1.0
4616,2020-07-11 07:00:00,2020,-0.0006434880597812054,-0.007644044569193653,0.0,0.0013868845598477009,-0.00394304717434224,1.0,0.0018322504656094196,-0.0014865444579541531,1.0,0.004951719154574263,-3.2362581734446394e-06,1.0
4620,2020-07-11 11:00:00,2020,0.0006834178375374478,0.0026629323933224924,1.0,0.0024210124420296353,0.0077238689555869655,1.0,0.0032220988678108853,0.005111168499473351,1.0,0.007657638113416354,0.011835902754562255,1.0
4624,2020-07-11 15:00:00,2020,-0.0007693018482655134,-0.0020185321060921524,1.0,0.00028260092273058035,0.0034945677179170076,1.0,0.001464203400757924,-0.001038058435998579,1.0,0.004092529816773549,0.007168582404702306,1.0
4628,2020-07-11 19:00:00,2020,0.0006217125576313265,0.003056597107621073,1.0,0.0011414650600727327,0.004466768212243011,1.0,0.0029629830044086702,0.0016303354481657095,1.0,0.0054358605068500765,0.0030511820282494995,1.0
4632,2020-07-11 23:00:00,2020,-0.00028720998944287146,0.0040228715607355525,1.0,0.0007933030110454098,-0.0020761234375274995,1.0,0.002315367220029785,0.0072504160516011495,1.0,0.004022444246396972,0.0008335724472772199,1.0
4636,2020-07-12 03:00:00,2020,-0.00040097052722920523,-0.0015663688443474655,1.0,0.001381446770134076,-0.005449133220190916,1.0,0.0028787154468918885,0.00023188605977964016,1.0,0.0037980574879075135,-0.005634609958306669,1.0
4640,2020-07-12 07:00:00,2020,-0.0006637490217489272,-0.0010463316117661492,1.0,0.0007877432878213853,0.0047939133352130625,1.0,0.001267441468973729,0.0014833081997807085,1.0,0.0012054526384073228,-0.00820647266968777,1.0
4644,2020-07-12 11:00:00,2020,5.9286996755503196e-05,-0.0034862945421494373,1.0,0.0015279454440211282,0.002844586515893255,1.0,0.001740614816579722,0.006724734255088904,1.0,0.002554099008474253,-0.0013007927795065655,1.0
4648,2020-07-12 15:00:00,2020,3.5106380213534294e-05,0.0006498617780721361,1.0,0.0015209309651744718,0.006015934353696295,1.0,0.002573787410486972,0.008206640840700885,1.0,0.0030449025227916593,0.0006986657288159392,1.0
4652,2020-07-12 19:00:00,2020,3.469681161405447e-05,0.008676677711056513,0.0,0.0010141203345632732,0.009561167019166206,1.0,0.001852400058684367,0.00142084658008379,1.0,0.0025361845435476482,0.005103900875395695,1.0
4656,2020-07-12 23:00:00,2020,-0.0008228051792276148,-0.002995658431085957,1.0,-0.0004403817783487085,-0.001119898648427764,1.0,0.0005066168178426977,-0.00641684360432393,1.0,0.00045893310202238524,-0.005014330204911488,1.0
4660,2020-07-13 03:00:00,2020,0.00018062760488568586,-0.00031494670434639715,1.0,0.0007881181444364671,-0.004260172699886766,1.0,0.0020517366136747484,-0.005866496018086309,1.0,0.0031084077562528734,-0.00414537929539982,1.0
4664,2020-07-13 07:00:00,2020,-0.000248291657564792,0.004195094443542047,1.0,0.001121184660794583,-0.0031062384688915756,1.0,0.001346251799466458,-0.009689780869468478,1.0,0.002090117766263333,-0.004554067871467282,1.0
4668,2020-07-13 11:00:00,2020,0.000468990302701755,-0.0020043879565374567,1.0,0.0016153068310220675,-0.009746643757281959,0.0,0.0017373771435220675,-0.00802552703459547,1.0,0.0025813789135415988,-0.009429944026106085,1.0
4672,2020-07-13 15:00:00,2020,-0.00034759036869047577,-0.006135932482544959,0.0,0.00036003597408296173,-0.011880487356473068,0.0,0.0006766558471298367,-0.007507975111884946,1.0,0.0025134325805282742,-0.00930770422724514,1.0
4676,2020-07-13 19:00:00,2020,0.0002532163814326083,0.0008389875266487934,1.0,0.0010562101558466708,0.00011479340448694586,1.0,0.001423374767663077,0.003683054295311905,1.0,0.0027823606685419833,-0.005471188440861141,1.0
4680,2020-07-13 23:00:00,2020,-0.0007478957790052476,-0.0024453108448483363,1.0,-0.00047991329609509137,-0.00221103015598878,1.0,0.0009267563206041274,0.0014025133994124417,1.0,0.0018499130588853774,-0.004761784630114008,1.0
4684,2020-07-14 03:00:00,2020,-0.00038540964118816134,-0.0041382315557285665,1.0,0.0004528700829329324,0.005289377613511448,1.0,0.0013378798485579324,0.0017211167226864887,1.0,0.0020779311180891824,-0.0017523368970042696,1.0
4688,2020-07-14 07:00:00,2020,0.0004197301787005614,0.005859348278415055,0.0,0.0010110082548724364,0.007986055799989344,1.0,0.0010443868559466551,0.005135712998001196,1.0,0.0012561025541888426,-0.006156884572263266,1.0
4692,2020-07-14 11:00:00,2020,-0.00023446368076918134,-0.0014868360338269326,1.0,0.0012570829500901937,0.0,1.0,0.0017940015902269124,-0.0014044169915106153,1.0,0.001856944095109725,-0.01647255988977747,1.0
4696,2020-07-14 15:00:00,2020,-0.0001647876811219362,0.005055096924651892,0.0,0.0010521007466124388,0.0007632007534130736,1.0,0.0020887447285460325,-0.0017997291153601935,1.0,0.001213271706085095,-0.010662019831741532,1.0
4700,2020-07-14 19:00:00,2020,0.001101068763366797,-0.00144155336925067,1.0,0.0020366232677613283,-0.004972677882335574,1.0,0.0021968405529175783,-0.009154242736173046,1.0,-7.099697149648421e-05,-0.015388331614520467,1.0
4704,2020-07-14 23:00:00,2020,0.00024045233281277945,-0.0021267075215742892,1.0,0.001272327943164342,-0.005413272670761415,1.0,0.0013734174207034044,-0.006164298029526449,1.0,0.001516468568164342,-0.013289532082930933,1.0
4708,2020-07-15 03:00:00,2020,0.0001574964632737874,-0.000723635280413859,1.0,0.0008574934115159749,-0.005585981845348087,1.0,0.0008479566683519124,-0.0034734536196907584,1.0,0.0014430494417894124,-0.012713522549065104,1.0
4712,2020-07-15 07:00:00,2020,0.0008000694267931152,-0.0006807817110967562,1.0,0.0010117851250353027,-0.003313955227538301,1.0,5.620345999624021e-05,-0.011292597570264462,0.0,0.0006684623711290527,-0.012851206676625537,1.0
4716,2020-07-15 11:00:00,2020,0.0007398461940422152,-0.0018821481576765109,1.0,0.0005138253810539339,-0.002069036628180143,1.0,-0.00030442718242262856,-0.015068142898266856,0.0,0.0009372567775383089,-0.008979035494089516,1.0
4720,2020-07-15 15:00:00,2020,0.0011733630650976323,-0.0022994166961609608,1.0,0.0006059268468359136,-0.008729667701491195,0.0,0.0006126025670507573,-0.008862290716381338,1.0,0.0009530642980077886,-0.006323588950733594,1.0
4724,2020-07-15 19:00:00,2020,0.0014662489995398431,0.0015483913373959268,1.0,0.0009760604009070306,-0.010886578044429385,0.0,0.0016026244267859369,-0.006234088878347421,1.0,0.0020928130254187494,-0.002295984454857347,1.0
4728,2020-07-15 23:00:00,2020,0.0007170367392923538,0.0005641368882614017,1.0,-1.2524112758427464e-05,-0.008111265357616304,1.0,0.0008448290976907913,-0.007125234053404483,1.0,0.0011061358603861038,-0.004971401034815415,1.0
4732,2020-07-16 03:00:00,2020,-0.00022666252689873545,-0.008542779230987563,0.0,0.0001366873876520458,-0.00834661710400475,0.0,0.0010512610570856395,-0.009240068929374345,0.0,-0.0004374245508245167,-0.007790120651000265,1.0
4736,2020-07-16 07:00:00,2020,0.0018521121874872648,-0.0044563270390991505,0.0,0.0015869907275263273,0.0008534082893216777,1.0,0.0014515689745966398,-0.0015586091063610752,1.0,0.0010968021288935148,0.0008796891529119222,1.0
4740,2020-07-16 11:00:00,2020,0.0017088679985590716,0.0043237040242090075,1.0,0.0021351604179926653,0.003759037340712368,1.0,0.002373578997094228,0.006089107404177341,1.0,0.002892377825219228,0.008742295516313447,1.0
4744,2020-07-16 15:00:00,2020,0.0006953675265961579,0.00032878514187295593,1.0,0.0018454987521820954,-0.0014259860914709321,1.0,0.002321382236068814,0.002538701765647744,1.0,0.0025817353244477204,0.005274893682729598,1.0
4748,2020-07-16 19:00:00,2020,0.0015205283075747644,0.0006572461623388648,1.0,0.0022872824579653894,0.0014366182380953774,1.0,0.0027879614740786707,0.003938104423490074,1.0,0.0024141211420474207,0.004189109536582691,1.0
4752,2020-07-16 23:00:00,2020,0.0008003396403530871,-0.0015506979877084603,1.0,0.0015451592814663684,0.0015526704614359232,1.0,0.0021860284220913684,0.0021538330185890686,1.0,0.0021059197795132434,0.004348830595381159,1.0
4756,2020-07-17 03:00:00,2020,0.00084232485950686,-0.0008613194079742925,1.0,0.0016901413267920162,0.00483155624885967,1.0,0.002288095123178735,0.0014499482783740802,1.0,0.0030071655577490475,0.004237623732265661,1.0
4760,2020-07-17 07:00:00,2020,0.0007232670702155275,0.0031913894714392654,1.0,0.0020059590257819337,0.0045658504142718215,1.0,0.00188484238759834,0.0024382982592729974,1.0,0.0030149464525397462,0.005149179030517814,1.0
4764,2020-07-17 11:00:00,2020,0.0006980763292450121,0.0007732983856794107,1.0,0.0022516117906707933,-0.0008801217850908927,1.0,0.0017785893297332933,0.0026531881121361067,1.0,0.002463327488912981,-0.0013314298192419471,1.0
4768,2020-07-17 15:00:00,2020,0.0010138740129015389,0.0017281877997152861,1.0,0.0021640052384874764,-0.0015263895978456787,1.0,0.0027371635026476326,0.002736191917081854,1.0,0.004149555165245289,-0.0023742956822516703,1.0
4772,2020-07-17 19:00:00,2020,0.001407611567190159,-0.0011270252425621408,1.0,0.0024547459666042215,0.00015170192674140992,1.0,0.0031690480295925028,0.0002510051130926172,1.0,0.004666316706350315,0.0005543098275495595,1.0
4776,2020-07-17 23:00:00,2020,0.0007627099298694873,-0.0022545827279234487,1.0,0.0017211526178577685,0.0021350293599287085,1.0,0.0023849099420765185,0.0021949975767920904,1.0,0.003963240935728862,0.006406661640795619,1.0
4780,2020-07-18 03:00:00,2020,-1.1576971113314016e-05,0.0001270305729246246,1.0,0.001113758722246061,0.0036326130835782067,1.0,0.0015963179263476235,0.0027876754538915804,1.0,0.0031746489199999672,0.006919325024748346,1.0
4784,2020-07-18 07:00:00,2020,0.0009476275023487801,0.003406279324302375,1.0,0.0027796358641651864,0.0043225497317909145,1.0,0.003235492187407374,0.002710880771244817,1.0,0.005018863159087061,0.005569074008644037,1.0
4788,2020-07-18 11:00:00,2020,0.0007867018767768741,0.0008563021906251578,1.0,0.0022296111174995303,-0.000745634443335419,1.0,0.0029896895476753116,-0.003984617931378054,1.0,0.004208485324042499,-0.001420787525523437,1.0
4792,2020-07-18 15:00:00,2020,4.197958117124756e-05,-0.0007569990042739505,1.0,0.0005254924595892163,-0.0015517007436827157,1.0,0.00146295431261656,-0.005110487599333524,1.0,0.0019035518467962476,0.0001330155499328356,1.0
4796,2020-07-18 19:00:00,2020,0.00043086029931238556,0.0008169672211373324,1.0,0.0009487054531209793,-0.004083921117729261,1.0,0.001474180001460823,0.0003033047144569423,1.0,0.001737394112788948,-0.00042674618690696775,1.0
4800,2020-07-18 23:00:00,2020,-0.00011430974164916563,-0.0016619048508239587,1.0,0.0012532592280773969,-0.005170455816196906,1.0,0.0022364974482922406,0.0042116640640035286,1.0,0.003328454540577397,-0.0011640257399978537,1.0
4804,2020-07-19 03:00:00,2020,0.00016858204765135554,5.023589027786102e-05,1.0,0.0018785200969677618,0.0011482423441435685,1.0,0.002218028153608387,0.004131649570856766,1.0,0.0036084853069286993,0.002735272631344543,1.0
4808,2020-07-19 07:00:00,2020,0.0010043095973149008,-0.003289219378320496,0.0,0.0022211980250492758,0.005823333024549626,1.0,0.001520247402490682,0.0028581932373992203,1.0,0.0023346852687016195,0.017090157668810946,0.0
4812,2020-07-19 11:00:00,2020,0.0007410921470221155,-0.0002695674773303125,1.0,0.0013857759849127405,0.007370633058899401,1.0,0.0016871370688971155,0.002563830405854617,1.0,0.0030833162681158655,0.023310170029725796,0.0
4816,2020-07-19 15:00:00,2020,0.0005900892508172717,0.004656793309516516,0.0,0.0010268720877313342,0.006416980093050029,1.0,0.0018165144217157092,0.00524350314926636,1.0,0.0033929380667352405,0.02317718213152098,0.0
4820,2020-07-19 19:00:00,2020,0.000893356060929662,0.004725326570683919,0.0,0.001152755474992162,-0.0018233954263315866,1.0,0.0017392651795820058,-0.00073005090136391,1.0,0.0026433484315351308,0.02013070805057282,0.0
4824,2020-07-19 23:00:00,2020,0.0006331326396598058,-0.0017419193439707215,1.0,0.0008419873149527746,-0.004138616730934075,1.0,0.0013111950786246496,-0.005375689804001382,1.0,0.0012387158305777746,0.019088119850879437,0.0
4828,2020-07-20 03:00:00,2020,0.0002741074645875585,-0.0012232204431796845,1.0,0.0009674286926149023,-0.0037134581280771073,1.0,0.0013756013000367773,-0.0013963769395122227,1.0,0.001603529461657871,0.017705225018358917,1.0
4832,2020-07-20 07:00:00,2020,0.00039201937505239925,-0.0035835822098650993,0.0,0.0016928311426305243,-0.0024105500168509764,1.0,0.001180708034720368,0.014231964431411726,0.0,0.0019522305566930243,0.01278914334282888,1.0
4836,2020-07-20 11:00:00,2020,0.0007731632304253111,0.0024101052660814304,1.0,0.0015141681742729673,0.003410425713532561,1.0,0.001005859763628436,0.02074633962387118,0.0,0.0030219272685112486,0.020949696946933827,0.0
4840,2020-07-20 15:00:00,2020,0.000496427410144662,-0.0013167607411137539,1.0,0.0002818506889532557,0.015405441375195394,0.0,0.00031904398729309946,0.01793367898225462,0.0,0.0016036432914923182,0.01794224567772673,0.0
4844,2020-07-20 19:00:00,2020,0.0013926177777232596,7.968766804644645e-05,1.0,0.0009806304730357596,0.019652995098903503,0.0,0.001711144999402947,0.02086075895193673,0.0,0.0022585540570201346,0.022862282657401423,0.0
4848,2020-07-20 23:00:00,2020,0.0004202909495205631,0.002237393520518438,1.0,0.0005013532664150944,0.019170752055321927,0.0,0.0009495801951260319,0.02446380965488082,0.0,0.0010306425120205631,0.038241474853313306,0.0
4852,2020-07-21 03:00:00,2020,0.000334386686814625,0.014405120927744264,0.0,0.0006252573533185313,0.018543677763371846,0.0,0.0008970545334943125,0.01910160195787114,0.0,0.0004926966233380625,0.033413067005518826,0.0
4856,2020-07-21 07:00:00,2020,-0.0027086584352655763,0.0029307929825943546,1.0,-0.0045292227052851075,0.007821295206618117,1.0,-0.00688861296407417,-0.0014428210885828463,1.0,-0.010995134570519483,0.019171200292861457,0.0
4860,2020-07-21 11:00:00,2020,-0.00018538800233258712,-0.00040255537553512966,1.0,-0.004181283388074775,0.001765688047532521,1.0,-0.00745810833924665,0.0002033573230626473,1.0,-0.017418282899793525,0.017588605050148587,0.0
4864,2020-07-21 15:00:00,2020,-0.0018246493382232387,0.0016103192285683576,1.0,-0.0048830828709380825,-0.003971058695642071,1.0,-0.00712421751449277,8.566695472111974e-06,1.0,-0.013673099045254489,0.02003157219971463,0.0
4868,2020-07-21 19:00:00,2020,-0.0007532363890572213,0.003682738370990535,1.0,-0.003413987731830659,-0.0010044065299705807,1.0,-0.005264115905658784,0.0020015237054646917,1.0,-0.009287667846576753,0.02572912018716167,0.0
4872,2020-07-21 23:00:00,2020,-0.0007786337566297874,-0.003124814176491242,1.0,-0.004590469999305569,-0.0052844909040867805,1.0,-0.00666280428885635,0.013777665198432487,0.0,-0.009512383146278225,0.022789024815583758,0.0
4876,2020-07-22 03:00:00,2020,-0.0012749209595330768,-0.006139302118709722,1.0,-0.005341388244689327,0.0014435995109653987,1.0,-0.007450915832579952,0.014311465047647687,0.0,-0.009207583923400264,0.021693338235529325,0.0
4880,2020-07-22 07:00:00,2020,-0.0015910402885772612,0.004576971394239848,1.0,-0.0035422579399444487,0.02304178149363345,0.0,-0.004931761418948355,0.020614021381444303,0.0,-0.0049832598320342925,0.022627754157712232,0.0
4884,2020-07-22 11:00:00,2020,-0.00048029805977023443,-0.000597346003125665,1.0,-0.0017505922492233594,0.01587379577211756,0.0,-0.0023990907843796094,0.01738524772708594,0.0,-0.003885869043656953,0.020183186808848674,0.0
4888,2020-07-22 15:00:00,2020,-0.00010229714941800694,0.0036032762385609374,1.0,-0.001963869415043007,0.01663439599033012,0.0,-0.002624765716312538,0.02002300550424252,0.0,-0.0047924674375039444,0.02282571613493367,0.0
4892,2020-07-22 19:00:00,2020,-4.060299002972556e-05,0.01545887986395833,0.0,-0.0027833703240141006,0.014379317491650667,0.0,-0.0053735497673734756,0.023727596481696978,0.0,-0.010431838341592226,0.022306392995298907,0.0
4896,2020-07-22 23:00:00,2020,-0.0029548508959802433,-0.002591014327276042,1.0,-0.008920083745101337,0.0009608494017232516,1.0,-0.009647737248519306,0.009011359617151271,1.0,-0.01322496960935915,0.002251030048617153,1.0
4900,2020-07-23 03:00:00,2020,0.0002484223424286114,0.0001632542150868943,1.0,-0.00348711995493467,0.01085973094501469,1.0,-0.0038399794520049824,0.007381873187881638,1.0,-0.00717974690805967,0.009561646245447974,1.0
4904,2020-07-23 07:00:00,2020,-0.00043649172373250167,0.0013481977398814848,1.0,-0.0011994311768575017,0.011439119729340419,1.0,-0.0028311679322285954,0.002013732776267929,1.0,-0.004264540429787189,0.008338865878645407,1.0
4908,2020-07-23 11:00:00,2020,-0.0013879609479889865,0.0020404117740309147,1.0,-0.0029872727766022678,0.005870421232913259,1.0,-0.004841215647696018,0.0027979390817627348,1.0,-0.006512053050039768,0.007237121200102337,1.0
4912,2020-07-23 15:00:00,2020,0.00018986763442541132,0.007307867216015396,0.0,-0.0012749761155745887,-0.0013748767376444704,1.0,-0.002122792582859745,0.002802710630691152,1.0,-0.003065976481785526,0.007056722866616738,1.0
4916,2020-07-23 19:00:00,2020,0.002061115713820172,0.0007426429994126238,1.0,0.00047706267426939064,-0.006550339908283576,1.0,2.692839692564064e-05,-0.0014212034863980705,1.0,0.0002376904208514219,0.007973520026469672,1.0
4920,2020-07-23 23:00:00,2020,-0.0006480037260221394,-0.004220500756545675,1.0,-0.0028796016264127644,-0.0052477995847368675,1.0,-0.0033144771146940144,-0.006760329568534118,1.0,-0.004923325686471358,0.010057113966823295,1.0
4924,2020-07-24 03:00:00,2020,-0.0009259847199647453,-0.0052048861965268145,1.0,-0.0037994054352967765,0.002056654270734981,1.0,-0.005776372293206933,0.0021797730575663365,1.0,-0.008555379251214745,0.012190190870125406,1.0
